location_id,sensor_id,parameter,display_name,unit,value,datetime,station,latitude,longitude
5613,12234751,o3,O₃ mass,µg/m³,45.8,2026-04-29T05:30:00+05:30,"ITO, New Delhi - CPCB",28.628624,77.24106
5613,12234749,no,NO,ppb,25.7,2026-04-29T05:30:00+05:30,"ITO, New Delhi - CPCB",28.628624,77.24106
5613,12234752,pm10,PM10,µg/m³,150.0,2026-04-29T05:30:00+05:30,"ITO, New Delhi - CPCB",28.628624,77.24106
5613,12234750,no2,NO₂,ppb,36.0,2026-04-29T05:30:00+05:30,"ITO, New Delhi - CPCB",28.628624,77.24106
5613,12234754,so2,SO₂,ppb,22.8,2026-04-29T05:30:00+05:30,"ITO, New Delhi - CPCB",28.628624,77.24106
5613,14341687,nox,NOX,ppb,0.04,2026-04-29T05:30:00+05:30,"ITO, New Delhi - CPCB",28.628624,77.24106
5617,14930,pm25,PM2.5,µg/m³,240.0,2022-10-31T07:30:00+05:30,"Sector- 16A, Faridabad - HSPCB",28.4088421,77.3099081
5617,15107,so2,SO₂ mass,µg/m³,22.27,2022-10-31T07:30:00+05:30,"Sector- 16A, Faridabad - HSPCB",28.4088421,77.3099081
5617,15229,o3,O₃ mass,µg/m³,16.86,2022-10-31T07:30:00+05:30,"Sector- 16A, Faridabad - HSPCB",28.4088421,77.3099081
5617,17547,pm10,PM10,µg/m³,634.0,2018-11-08T22:00:00+05:30,"Sector- 16A, Faridabad - HSPCB",28.4088421,77.3099081
5617,17865,co,CO mass,µg/m³,0.0,2022-02-06T20:15:00+05:30,"Sector- 16A, Faridabad - HSPCB",28.4088421,77.3099081
5617,14887,no2,NO₂ mass,µg/m³,18.99,2022-10-31T07:30:00+05:30,"Sector- 16A, Faridabad - HSPCB",28.4088421,77.3099081
5622,14923,so2,SO₂ mass,µg/m³,2.0,2022-10-31T07:30:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,14922,pm25,PM2.5,µg/m³,208.4,2022-10-31T07:30:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,14920,o3,O₃ mass,µg/m³,38.99,2022-10-31T07:30:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,14916,co,CO mass,µg/m³,860.0,2022-10-31T07:30:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,14919,no2,NO₂ mass,µg/m³,32.47,2022-10-31T07:30:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,34957,pm10,PM10,µg/m³,357.6,2022-10-31T07:30:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234745,relativehumidity,RH,%,63.8,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234742,o3,O₃ mass,µg/m³,59.7,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234740,no,NO,ppb,13.58,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234743,pm10,PM10,µg/m³,124.0,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234741,no2,NO₂,ppb,49.39,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234747,temperature,Temperature (C),c,38.75,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234744,pm25,PM2.5,µg/m³,44.6,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234746,so2,SO₂,ppb,15.51,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,12234739,co,CO,ppb,1.047,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,14341692,wind_speed,Wind speed,m/s,2.07,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,14341688,nox,NOX,ppb,0.03731,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5622,14341690,wind_direction,Wind direction,deg,38.77,2026-04-29T05:45:00+05:30,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
5626,14949,o3,O₃ mass,µg/m³,14.3,2022-10-31T07:15:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,14985,pm25,PM2.5,µg/m³,217.0,2022-10-31T07:15:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,14941,no2,NO₂ mass,µg/m³,40.8,2022-10-31T07:15:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,14933,co,CO mass,µg/m³,1900.0,2022-10-31T07:15:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,17766,so2,SO₂ mass,µg/m³,14.3,2022-10-31T07:15:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,14974,pm10,PM10,µg/m³,379.0,2022-10-31T07:15:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234761,relativehumidity,RH,%,76.73,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234756,no,NO,ppb,18.45,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234762,so2,SO₂,ppb,23.27,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234763,temperature,Temperature (C),c,23.65,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234760,pm25,PM2.5,µg/m³,34.16,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234755,co,CO,ppb,0.46,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234759,pm10,PM10,µg/m³,81.0,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234757,no2,NO₂,ppb,27.98,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,12234758,o3,O₃ mass,µg/m³,26.11,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,14340704,nox,NOX,ppb,0.02989,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,14340705,wind_direction,Wind direction,deg,242.05,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5626,14340706,wind_speed,Wind speed,m/s,1.47,2026-04-29T05:45:00+05:30,"DTU, New Delhi - CPCB",28.7500499,77.1112615
5627,15063,o3,O₃ mass,µg/m³,28.31,2022-10-31T06:45:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,15098,co,CO mass,µg/m³,960.0,2022-10-31T06:45:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,14935,pm25,PM2.5,µg/m³,224.72,2022-10-31T06:45:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,14946,pm10,PM10,µg/m³,345.82,2022-10-31T06:45:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,15082,no2,NO₂ mass,µg/m³,3.52,2022-10-31T06:45:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,12234675,no2,NO₂,ppb,28.02,2026-04-29T05:30:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,12234677,pm10,PM10,µg/m³,243.08,2026-04-29T05:30:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,12234678,pm25,PM2.5,µg/m³,41.22,2026-04-29T05:30:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,12234674,no,NO,ppb,6.92,2026-04-29T05:30:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,12234676,o3,O₃ mass,µg/m³,32.33,2026-04-29T05:30:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,12234673,co,CO,ppb,0.81,2026-04-29T05:30:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5627,14340696,nox,NOX,ppb,0.02053,2026-04-29T05:30:00+05:30,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737
5630,15053,no2,NO₂ mass,µg/m³,36.5,2022-10-31T07:30:00+05:30,"Shadipur, Delhi - CPCB",28.6514781,77.1473105
5630,36210,pm10,PM10,µg/m³,833.9,2022-10-31T07:30:00+05:30,"Shadipur, Delhi - CPCB",28.6514781,77.1473105
5630,15119,co,CO mass,µg/m³,2410.0,2022-10-31T07:30:00+05:30,"Shadipur, Delhi - CPCB",28.6514781,77.1473105
5630,14959,pm25,PM2.5,µg/m³,139.2,2022-10-31T07:30:00+05:30,"Shadipur, Delhi - CPCB",28.6514781,77.1473105
5630,15011,o3,O₃ mass,µg/m³,8.02,2022-10-31T07:30:00+05:30,"Shadipur, Delhi - CPCB",28.6514781,77.1473105
